"COD1","COD2","NRODESP","CPBTE","ENTRADA","SALIDAS","STOCK","FECENT","FECUSAL"
"GPS","0201","24001IC04124573P","160824","1760","33","1727","2024-08-16","2024-10-21"
"GPS","0301","24001IC04124573P","160824","6000","152","5848","2024-08-16","2025-04-23"
"GPS","0401","24001IC04124573P","160824","6400","0.0000","6400","2024-08-16","2024-08-16"
"GPS","0501","24001IC04124573P","160824","5600","156","5444","2024-08-16","2024-09-04"
"GPS","0601","24001IC04124573P","160824","4320","0.0000","4320","2024-08-16","2024-08-16"
"GPS","0801","24001IC04124573P","160824","256","284","-28","2024-08-16","2025-04-17"
"GPS","1001","24001IC04124573P","160824","640","332","308","2024-08-16","2025-04-17"
"MRIE","12","24001IC04200210V","31224","2000","1000","1000","2024-12-06","2024-12-30"
"MRIE","19","24001IC04200210V","31224","500","500","0.0000","2024-12-06","2024-12-30"
"CORTN","200","24001IC04200210V","31224","500","500","0.0000","2024-12-06","2024-12-30"
"CORBT","200","24001IC04200210V","31224","1000","1000","0.0000","2024-12-06","2024-12-10"
"MROJO","10","24001IC04200210V","31224","750","0.0000","750","2024-12-06","2024-12-06"
"MROJO","13","24001IC04200210V","31224","250","100","150","2024-12-06","2025-01-14"
"MROJO","25","24001IC04200210V","31224","250","150","100","2024-12-06","2025-01-22"
"MTRAN","6","24001IC04200210V","31224","250","50","200","2024-12-06","2025-02-21"
"MTRAN","8","24001IC04200210V","31224","500","75","425","2024-12-06","2025-02-26"
"MTRAN","10","24001IC04200210V","31224","250","50","200","2024-12-06","2025-02-21"
"MTRAN","13","24001IC04200210V","31224","250","275","-25","2024-12-06","2025-03-13"
"MTRAN","19","24001IC04200210V","31224","250","200","50","2024-12-06","2025-02-26"
"MTRAN","25","24001IC04200210V","31224","1000","100","900","2024-12-06","2025-01-07"
"MTRAN","32","24001IC04200210V","31224","300","0.0000","300","2024-12-06","2024-12-06"
"MTRAN","38","24001IC04200210V","31224","300","0.0000","300","2024-12-06","2024-12-06"
"MTRAN","45","24001IC04200210V","31224","500","500","0.0000","2024-12-06","2024-12-09"
"MTRAN","50","24001IC04200210V","31224","1000","300","700","2024-12-06","2024-12-09"
"MPLA","25","24001IC04200210V","31224","400","100","300","2024-12-06","2025-01-02"
"MPLA","32","24001IC04200210V","31224","800","400","400","2024-12-06","2024-12-10"
"MPLA","38","24001IC04200210V","31224","1000","600","400","2024-12-06","2024-12-10"
"MPLA","51","24001IC04200210V","31224","1000","400","600","2024-12-06","2024-12-10"
"MPLA","64","24001IC04200210V","31224","1500","0.0000","1500","2024-12-06","2024-12-06"
"MPLA","76","24001IC04200210V","31224","1000","600","400","2024-12-06","2024-12-10"
"MPLA","100","24001IC04200210V","31224","500","0.0000","500","2024-12-06","2024-12-06"
"MPLA","127","24001IC04200210V","31224","300","0.0000","300","2024-12-06","2024-12-06"
"MPLA","152","24001IC04200210V","31224","300","300","0.0000","2024-12-06","2025-02-10"
"MALAM","19","24001IC04200210V","31224","250","0.0000","250","2024-12-06","2024-12-06"
"MALAM","45","24001IC04200210V","31224","250","250","0.0000","2024-12-06","2025-02-26"
"MALAM","50","24001IC04200210V","31224","250","150","100","2024-12-06","2025-02-26"
"MAGUA","32","24001IC04200210V","31224","450","0.0000","450","2024-12-06","2024-12-06"
"MAGUA","38","24001IC04200210V","31224","1200","930","270","2024-12-06","2025-04-22"
"MAGUA","51","24001IC04200210V","31224","150","150","0.0000","2024-12-06","2025-04-17"
"MAGUA","45","24001IC04200210V","31224","520","520","0.0000","2024-12-06","2024-12-09"
"REJ","2","24001IC04200210V","31224","100","75","25","2024-12-06","2024-12-27"
"REJGR","1","24001IC04200210V","31224","150","150","0.0000","2024-12-06","2024-12-10"
"REJGR","2","24001IC04200210V","31224","100","100","0.0000","2024-12-06","2024-12-10"
"MFP","6","24001IC04200210V","31224","500","150","350","2024-12-06","2025-04-16"
"MFP","8","24001IC04200210V","31224","3000","0.0000","3000","2024-12-06","2024-12-06"
"MFP","10","24001IC04200210V","31224","2500","50","2450","2024-12-06","2025-03-10"
"MFP","13","24001IC04200210V","31224","3000","0.0000","3000","2024-12-06","2024-12-06"
"MFP","16","24001IC04200210V","31224","250","50","200","2024-12-06","2025-02-21"
"MFP","19","24001IC04200210V","31224","1500","0.0000","1500","2024-12-06","2024-12-06"
"MFP","25","24001IC04200210V","31224","250","100","150","2024-12-06","2025-04-24"
"MOP","6","24001IC04200210V","31224","1500","0.0000","1500","2024-12-06","2024-12-06"
"MOP","8","24001IC04200210V","31224","2500","0.0000","2500","2024-12-06","2024-12-06"
"MOP","10","24001IC04200210V","31224","2000","0.0000","2000","2024-12-06","2024-12-06"
"MOP","13","24001IC04200210V","31224","1500","0.0000","1500","2024-12-06","2024-12-06"
"MOP","16","24001IC04200210V","31224","150","150","0.0000","2024-12-06","2025-04-16"
"MOP","19","24001IC04200210V","31224","600","0.0000","600","2024-12-06","2024-12-06"
"MOP","25","24001IC04200210V","31224","300","0.0000","300","2024-12-06","2024-12-06"
"MAREN","19","24001IC04200210V","31224","300","0.0000","300","2024-12-06","2024-12-06"
"MAREN","25","24001IC04200210V","31224","300","0.0000","300","2024-12-06","2024-12-06"
"MAREN","32","24001IC04200210V","31224","100","0.0000","100","2024-12-06","2024-12-06"
"PISO","4","25001IC04026949B","40225","500","0.0000","500","2025-02-17","2025-02-17"
"PISO","3","25001IC04026949B","40225","1200","10","1190","2025-02-17","2025-04-22"
"PISO","2","25001IC04026949B","40225","2500","20","2480","2025-02-17","2025-04-03"
"PISO","1","25001IC04026949B","40225","2300","0.0000","2300","2025-02-17","2025-02-17"
"A","18","25001IC04066997X","310325","100","0.0000","100","2025-04-01","2025-04-01"
"A","19","25001IC04066997X","310325","100","0.0000","100","2025-04-01","2025-04-01"
"A","20","25001IC04066997X","310325","100","0.0000","100","2025-04-01","2025-04-01"
"A","21","25001IC04066997X","310325","100","0.0000","100","2025-04-01","2025-04-01"
"A","22","25001IC04066997X","310325","100","18","82","2025-04-01","2025-04-11"
"A","23","25001IC04066997X","310325","100","0.0000","100","2025-04-01","2025-04-01"
"A","24","25001IC04066997X","310325","200","15","185","2025-04-01","2025-04-10"
"A","25","25001IC04066997X","310325","200","0.0000","200","2025-04-01","2025-04-01"
"A","26","25001IC04066997X","310325","300","0.0000","300","2025-04-01","2025-04-01"
"A","27","25001IC04066997X","310325","300","0.0000","300","2025-04-01","2025-04-01"
"A","28","25001IC04066997X","310325","500","0.0000","500","2025-04-01","2025-04-01"
"A","29","25001IC04066997X","310325","100","0.0000","100","2025-04-01","2025-04-01"
"A","30","25001IC04066997X","310325","1000","0.0000","1000","2025-04-01","2025-04-01"
"A","31","25001IC04066997X","310325","800","4","796","2025-04-01","2025-04-22"
"A","32","25001IC04066997X","310325","1200","4","1196","2025-04-01","2025-04-22"
"A","33","25001IC04066997X","310325","500","110","390","2025-04-01","2025-04-09"
"A","34","25001IC04066997X","310325","500","58","442","2025-04-01","2025-04-09"
"A","35","25001IC04066997X","310325","500","0.0000","500","2025-04-01","2025-04-01"
"A","36","25001IC04066997X","310325","200","0.0000","200","2025-04-01","2025-04-01"
"A","37","25001IC04066997X","310325","200","4","196","2025-04-01","2025-04-22"
"A","38","25001IC04066997X","310325","1000","0.0000","1000","2025-04-01","2025-04-01"
"A","39","25001IC04066997X","310325","500","0.0000","500","2025-04-01","2025-04-01"
"A","40","25001IC04066997X","310325","800","0.0000","800","2025-04-01","2025-04-01"
"A","41","25001IC04066997X","310325","1000","0.0000","1000","2025-04-01","2025-04-01"
"A","42","25001IC04066997X","310325","600","0.0000","600","2025-04-01","2025-04-01"
"A","43","25001IC04066997X","310325","500","0.0000","500","2025-04-01","2025-04-01"
"A","44","25001IC04066997X","310325","1000","0.0000","1000","2025-04-01","2025-04-01"
"A","45","25001IC04066997X","310325","600","0.0000","600","2025-04-01","2025-04-01"
"A","46","25001IC04066997X","310325","1200","26","1174","2025-04-01","2025-04-23"
"A","47","25001IC04066997X","310325","500","0.0000","500","2025-04-01","2025-04-01"
"A","48","25001IC04066997X","310325","500","0.0000","500","2025-04-01","2025-04-01"
"A","49","25001IC04066997X","310325","400","0.0000","400","2025-04-01","2025-04-01"
"A","50","25001IC04066997X","310325","500","0.0000","500","2025-04-01","2025-04-01"
"A","51","25001IC04066997X","310325","300","4","296","2025-04-01","2025-04-22"
"A","52","25001IC04066997X","310325","500","34","466","2025-04-01","2025-04-23"
"A","53","25001IC04066997X","310325","400","16","384","2025-04-01","2025-04-07"
"A","54","25001IC04066997X","310325","250","0.0000","250","2025-04-01","2025-04-01"
"A","55","25001IC04066997X","310325","250","0.0000","250","2025-04-01","2025-04-01"
"A","56","25001IC04066997X","310325","250","0.0000","250","2025-04-01","2025-04-01"
"A","57","25001IC04066997X","310325","200","0.0000","200","2025-04-01","2025-04-01"
"A","58","25001IC04066997X","310325","200","0.0000","200","2025-04-01","2025-04-01"
"A","59","25001IC04066997X","310325","200","0.0000","200","2025-04-01","2025-04-01"
"A","60","25001IC04066997X","310325","200","0.0000","200","2025-04-01","2025-04-01"
"A","61","25001IC04066997X","310325","200","0.0000","200","2025-04-01","2025-04-01"
"A","62","25001IC04066997X","310325","200","0.0000","200","2025-04-01","2025-04-01"
"A","63","25001IC04066997X","310325","200","0.0000","200","2025-04-01","2025-04-01"
"A","64","25001IC04066997X","310325","200","5","195","2025-04-01","2025-04-24"
"A","65","25001IC04066997X","310325","200","0.0000","200","2025-04-01","2025-04-01"
"A","66","25001IC04066997X","310325","150","2","148","2025-04-01","2025-04-03"
"A","67","25001IC04066997X","310325","100","2","98","2025-04-01","2025-04-03"
"A","68","25001IC04066997X","310325","150","2","148","2025-04-01","2025-04-22"
"A","69","25001IC04066997X","310325","100","16","84","2025-04-01","2025-04-28"
"A","70","25001IC04066997X","310325","150","2","148","2025-04-01","2025-04-03"
"A","71","25001IC04066997X","310325","100","18","82","2025-04-01","2025-04-14"
"A","72","25001IC04066997X","310325","150","12","138","2025-04-01","2025-04-07"
"A","73","25001IC04066997X","310325","100","20","80","2025-04-01","2025-04-23"
"A","74","25001IC04066997X","310325","150","0.0000","150","2025-04-01","2025-04-01"
"A","75","25001IC04066997X","310325","100","2","98","2025-04-01","2025-04-21"
"A","76","25001IC04066997X","310325","150","0.0000","150","2025-04-01","2025-04-01"
"A","77","25001IC04066997X","310325","100","10","90","2025-04-01","2025-04-23"
"A","78","25001IC04066997X","310325","150","4","146","2025-04-01","2025-04-07"
"A","79","25001IC04066997X","310325","100","0.0000","100","2025-04-01","2025-04-01"
"A","80","25001IC04066997X","310325","150","0.0000","150","2025-04-01","2025-04-01"
"A","81","25001IC04066997X","310325","100","0.0000","100","2025-04-01","2025-04-01"
"A","82","25001IC04066997X","310325","100","0.0000","100","2025-04-01","2025-04-01"
"A","83","25001IC04066997X","310325","50","0.0000","50","2025-04-01","2025-04-01"
"A","84","25001IC04066997X","310325","100","30","70","2025-04-01","2025-04-14"
"A","85","25001IC04066997X","310325","100","0.0000","100","2025-04-01","2025-04-01"
"A","86","25001IC04066997X","310325","100","0.0000","100","2025-04-01","2025-04-01"
"A","28","25001IC04066997XA","310325","592","0.0000","592","2025-04-10","2025-04-10"
"A","30","25001IC04066997XA","310325","814","2","812","2025-04-10","2025-04-22"
"A","31","25001IC04066997XA","310325","733","0.0000","733","2025-04-10","2025-04-10"
"A","32","25001IC04066997XA","310325","1190","0.0000","1190","2025-04-10","2025-04-10"
"A","33","25001IC04066997XA","310325","481","0.0000","481","2025-04-10","2025-04-10"
"A","34","25001IC04066997XA","310325","481","0.0000","481","2025-04-10","2025-04-10"
"A","35","25001IC04066997XA","310325","406","0.0000","406","2025-04-10","2025-04-10"
"A","38","25001IC04066997XA","310325","818","0.0000","818","2025-04-10","2025-04-10"
"A","39","25001IC04066997XA","310325","407","0.0000","407","2025-04-10","2025-04-10"
"A","40","25001IC04066997XA","310325","468","0.0000","468","2025-04-10","2025-04-10"
"A","41","25001IC04066997XA","310325","592","0.0000","592","2025-04-10","2025-04-10"
"A","42","25001IC04066997XA","310325","481","0.0000","481","2025-04-10","2025-04-10"
"A","43","25001IC04066997XA","310325","481","0.0000","481","2025-04-10","2025-04-10"
"A","44","25001IC04066997XA","310325","814","0.0000","814","2025-04-10","2025-04-10"
"A","45","25001IC04066997XA","310325","809","0.0000","809","2025-04-10","2025-04-10"
"A","46","25001IC04066997XA","310325","814","21","793","2025-04-10","2025-04-24"
"A","47","25001IC04066997XA","310325","304","10","294","2025-04-10","2025-04-24"
"A","48","25001IC04066997XA","310325","294","0.0000","294","2025-04-10","2025-04-10"
"A","49","25001IC04066997XA","310325","296","0.0000","296","2025-04-10","2025-04-10"
"A","50","25001IC04066997XA","310325","296","0.0000","296","2025-04-10","2025-04-10"
"A","51","25001IC04066997XA","310325","188","0.0000","188","2025-04-10","2025-04-10"
"A","52","25001IC04066997XA","310325","185","16","169","2025-04-10","2025-04-24"
"A","53","25001IC04066997XA","310325","185","19","166","2025-04-10","2025-04-29"
"A","54","25001IC04066997XA","310325","185","0.0000","185","2025-04-10","2025-04-10"
"A","55","25001IC04066997XA","310325","185","0.0000","185","2025-04-10","2025-04-10"
"A","56","25001IC04066997XA","310325","185","0.0000","185","2025-04-10","2025-04-10"
"A","57","25001IC04066997XA","310325","72","10","62","2025-04-10","2025-04-14"
"A","58","25001IC04066997XA","310325","74","0.0000","74","2025-04-10","2025-04-10"
"A","59","25001IC04066997XA","310325","74","10","64","2025-04-10","2025-04-14"
"A","60","25001IC04066997XA","310325","74","0.0000","74","2025-04-10","2025-04-10"
"A","61","25001IC04066997XA","310325","74","0.0000","74","2025-04-10","2025-04-10"
"A","62","25001IC04066997XA","310325","185","0.0000","185","2025-04-10","2025-04-10"
"A","63","25001IC04066997XA","310325","74","10","64","2025-04-10","2025-04-14"
"A","64","25001IC04066997XA","310325","185","0.0000","185","2025-04-10","2025-04-10"
"A","65","25001IC04066997XA","310325","111","10","101","2025-04-10","2025-04-14"
"A","66","25001IC04066997XA","310325","185","0.0000","185","2025-04-10","2025-04-10"
"A","68","25001IC04066997XA","310325","111","5","106","2025-04-10","2025-04-24"
"A","70","25001IC04066997XA","310325","185","18","167","2025-04-10","2025-04-29"
"A","72","25001IC04066997XA","310325","74","20","54","2025-04-10","2025-04-29"
"A","74","25001IC04066997XA","310325","74","6","68","2025-04-10","2025-04-11"
"A","76","25001IC04066997XA","310325","185","10","175","2025-04-10","2025-04-23"
"A","78","25001IC04066997XA","310325","74","0.0000","74","2025-04-10","2025-04-10"
"A","80","25001IC04066997XA","310325","74","0.0000","74","2025-04-10","2025-04-10"
"A","82","25001IC04066997XA","310325","74","0.0000","74","2025-04-10","2025-04-10"
"A","84","25001IC04066997XA","310325","72","0.0000","72","2025-04-10","2025-04-10"
"A","86","25001IC04066997XA","310325","74","0.0000","74","2025-04-10","2025-04-10"
"A","88","25001IC04066997XA","310325","74","0.0000","74","2025-04-10","2025-04-10"
"A","90","25001IC04066997XA","310325","74","0.0000","74","2025-04-10","2025-04-10"
"A","87","25001IC04066997X","310325","50","0.0000","50","2025-04-01","2025-04-01"
"A","88","25001IC04066997X","310325","50","0.0000","50","2025-04-01","2025-04-01"
"A","90","25001IC04066997X","310325","50","0.0000","50","2025-04-01","2025-04-01"
"A","92","25001IC04066997X","310325","100","14","86","2025-04-01","2025-04-16"
"A","94","25001IC04066997X","310325","100","10","90","2025-04-01","2025-04-15"
"A","96","25001IC04066997X","310325","100","0.0000","100","2025-04-01","2025-04-01"
"A","98","25001IC04066997X","310325","100","0.0000","100","2025-04-01","2025-04-01"
"A","100","25001IC04066997X","310325","100","0.0000","100","2025-04-01","2025-04-01"
"B","30","25001IC04066997X","310325","50","0.0000","50","2025-04-01","2025-04-01"
"B","33","25001IC04066997X","310325","50","18","32","2025-04-01","2025-04-28"
"B","34","25001IC04066997X","310325","50","0.0000","50","2025-04-01","2025-04-01"
"B","35","25001IC04066997X","310325","100","0.0000","100","2025-04-01","2025-04-01"
"B","36","25001IC04066997X","310325","250","0.0000","250","2025-04-01","2025-04-01"
"B","37","25001IC04066997X","310325","250","0.0000","250","2025-04-01","2025-04-01"
"B","38","25001IC04066997X","310325","500","14","486","2025-04-01","2025-04-14"
"B","39","25001IC04066997X","310325","300","0.0000","300","2025-04-01","2025-04-01"
"B","40","25001IC04066997X","310325","400","0.0000","400","2025-04-01","2025-04-01"
"B","41","25001IC04066997X","310325","400","0.0000","400","2025-04-01","2025-04-01"
"B","42","25001IC04066997X","310325","500","0.0000","500","2025-04-01","2025-04-01"
"B","43","25001IC04066997X","310325","250","2","248","2025-04-01","2025-04-03"
