"FECHA","DOLAR","DOLARA","DOLARB","DOLARC","DOLARD","DOLARE","USUARIO","FECACT"
"11/03/2011","4.1","4.1","4.1","4.1","4.1","0.0000","      ","2011-03-11"
"12/03/2011","4.1","4.1","4.1","4.1","4.1","0.0000","      ","2011-03-12"
"14/03/2011","4.1","4.1","4.1","4.1","4.1","0.0000","      ","2011-03-14"
"15/03/2011","4.1","4.1","4.1","4.1","4.1","0.0000","      ","2011-03-15"
"16/03/2011","4.1","4.1","4.1","4.1","4.1","0.0000","      ","2011-03-16"
"17/03/2011","4.1","4.1","4.1","4.1","4.1","0.0000","      ","2011-03-17"
"18/03/2011","4.1","4.1","4.1","4.1","4.1","0.0000","      ","2011-03-18"
"21/03/2011","4.1","4.1","4.1","4.1","4.1","0.0000","      ","2011-03-21"
"22/03/2011","4.1","4.1","4.1","4.1","4.1","0.0000","      ","2011-03-22"
"23/03/2011","4.1","4.1","4.1","4.1","4.1","0.0000","      ","2011-03-23"
"24/03/2011","4.1","4.1","4.1","4.1","4.1","0.0000","      ","2011-03-24"
"28/03/2011","4.1","4.1","4.1","4.1","4.1","0.0000","      ","2011-03-28"
"29/03/2011","4.1","4.1","4.1","4.1","4.1","0.0000","      ","2011-03-29"
"30/03/2011","4.1","4.1","4.1","4.1","4.1","0.0000","      ","2011-03-30"
"31/03/2011","4.1","4.1","4.1","4.1","4.1","0.0000","      ","2011-03-31"
"01/04/2011","4.1","4.1","4.1","4.1","4.1","0.0000","      ","2011-04-01"
"02/04/2011","4.1","4.1","4.1","4.1","4.1","0.0000","      ","2011-04-02"
"03/04/2011","4.1","4.1","4.1","4.1","4.1","0.0000","      ","2011-04-03"
"04/04/2011","4.1","4.1","4.1","4.1","4.1","0.0000","      ","2011-04-04"
"05/04/2011","4.1","4.1","4.1","4.1","4.1","0.0000","      ","2011-04-05"
"06/04/2011","4.1","4.1","4.1","4.1","4.1","0.0000","      ","2011-04-06"
"07/04/2011","4.1","4.1","4.1","4.1","4.1","0.0000","      ","2011-04-07"
"08/04/2011","4.1","4.1","4.1","4.1","4.1","0.0000","      ","2011-04-08"
"11/04/2011","4.1","4.1","4.1","4.1","4.1","0.0000","      ","2011-04-11"
"12/04/2011","4.1","4.1","4.1","4.1","4.1","0.0000","      ","2011-04-12"
"13/04/2011","4.1","4.1","4.1","4.1","4.1","0.0000","      ","2011-04-13"
"14/04/2011","4.1","4.1","4.1","4.1","4.1","0.0000","      ","2011-04-14"
"15/04/2011","4.1","4.1","4.1","4.1","4.1","0.0000","      ","2011-04-15"
"16/04/2011","4.1","4.1","4.1","4.1","4.1","0.0000","      ","2011-04-16"
"18/04/2011","4.1","4.1","4.1","4.1","4.1","0.0000","      ","2011-04-18"
"19/04/2011","4.1","4.1","4.1","4.1","4.1","0.0000","      ","2011-04-19"
"20/04/2011","4.1","4.1","4.1","4.1","4.1","0.0000","      ","2011-04-20"
"21/04/2011","4.1","4.1","4.1","4.1","4.1","0.0000","      ","2011-04-21"
"25/04/2011","4.1","4.1","4.1","4.1","4.1","0.0000","      ","2011-04-25"
"26/04/2011","4.1","4.1","4.1","4.1","4.1","0.0000","      ","2011-04-26"
"27/04/2011","4.1","4.1","4.1","4.1","4.1","0.0000","      ","2011-04-27"
"28/04/2011","4.15","4.15","4.15","4.15","4.15","0.0000","      ","2011-04-28"
"29/04/2011","4.15","4.15","4.15","4.15","4.15","0.0000","      ","2011-04-29"
"02/05/2011","4.15","4.15","4.15","4.15","4.15","0.0000","      ","2011-05-02"
"03/05/2011","4.15","4.15","4.15","4.15","4.15","0.0000","      ","2011-05-03"
"04/05/2011","4.15","4.15","4.15","4.15","4.15","0.0000","      ","2011-05-04"
"05/05/2011","4.15","4.15","4.15","4.15","4.15","0.0000","      ","2011-05-05"
"06/05/2011","4.15","4.15","4.15","4.15","4.15","0.0000","      ","2011-05-06"
"07/05/2011","4.15","4.15","4.15","4.15","4.15","0.0000","      ","2011-05-07"
"09/05/2011","4.15","4.15","4.15","4.15","4.15","0.0000","      ","2011-05-09"
"10/05/2011","4.15","4.15","4.15","4.15","4.15","0.0000","      ","2011-05-10"
"11/05/2011","4.15","4.15","4.15","4.15","4.15","0.0000","      ","2011-05-11"
"12/05/2011","4.15","4.15","4.15","4.15","4.15","0.0000","      ","2011-05-12"
"13/05/2011","4.15","4.15","4.15","4.15","4.15","0.0000","      ","2011-05-13"
"14/05/2011","4.15","4.15","4.15","4.15","4.15","0.0000","      ","2011-05-14"
"16/05/2011","4.15","4.15","4.15","4.15","4.15","0.0000","      ","2011-05-16"
"17/05/2011","4.15","4.15","4.15","4.15","4.15","0.0000","      ","2011-05-17"
"18/05/2011","4.15","4.15","4.15","4.15","4.15","0.0000","      ","2011-05-18"
"19/05/2011","4.15","4.15","4.15","4.15","4.15","0.0000","      ","2011-05-19"
"20/05/2011","4.15","4.15","4.15","4.15","4.15","0.0000","      ","2011-05-20"
"23/05/2011","4.15","4.15","4.15","4.15","4.15","0.0000","      ","2011-05-23"
"24/05/2011","4.15","4.15","4.15","4.15","4.15","0.0000","      ","2011-05-24"
"26/05/2011","4.15","4.15","4.15","4.15","4.15","0.0000","      ","2011-05-26"
"27/05/2011","4.15","4.15","4.15","4.15","4.15","0.0000","      ","2011-05-27"
"28/05/2011","4.15","4.15","4.15","4.15","4.15","0.0000","      ","2011-05-28"
"30/05/2011","4.15","4.15","4.15","4.15","4.15","0.0000","      ","2011-05-30"
"31/05/2011","4.15","4.15","4.15","4.15","4.15","0.0000","      ","2011-05-31"
"01/06/2011","4.15","4.15","4.15","4.15","4.15","0.0000","      ","2011-06-01"
"02/06/2011","4.15","4.15","4.15","4.15","4.15","0.0000","      ","2011-06-02"
"03/06/2011","4.15","4.15","4.15","4.15","4.15","0.0000","      ","2011-06-03"
"05/06/2011","4.15","4.15","4.15","4.15","4.15","0.0000","      ","2011-06-05"
"06/06/2011","4.15","4.15","4.15","4.15","4.15","0.0000","      ","2011-06-06"
"07/06/2011","4.15","4.15","4.15","4.15","4.15","0.0000","      ","2011-06-07"
"08/06/2011","4.15","4.15","4.15","4.15","4.15","0.0000","      ","2011-06-08"
"09/06/2011","4.15","4.15","4.15","4.15","4.15","0.0000","      ","2011-06-09"
"10/06/2011","4.15","4.15","4.15","4.15","4.15","0.0000","      ","2011-06-10"
"13/06/2011","4.15","4.15","4.15","4.15","4.15","0.0000","      ","2011-06-13"
"14/06/2011","4.15","4.15","4.15","4.15","4.15","0.0000","      ","2011-06-14"
"15/06/2011","4.15","4.15","4.15","4.15","4.15","0.0000","      ","2011-06-15"
"16/06/2011","4.15","4.15","4.15","4.15","4.15","0.0000","      ","2011-06-16"
"17/06/2011","4.15","4.15","4.15","4.15","4.15","0.0000","      ","2011-06-17"
"21/06/2011","4.15","4.15","4.15","4.15","4.15","0.0000","      ","2011-06-21"
"22/06/2011","4.15","4.15","4.15","4.15","4.15","0.0000","      ","2011-06-22"
"23/06/2011","4.15","4.15","4.15","4.15","4.15","0.0000","      ","2011-06-23"
"24/06/2011","4.15","4.15","4.15","4.15","4.15","0.0000","      ","2011-06-24"
"25/06/2011","4.15","4.15","4.15","4.15","4.15","0.0000","      ","2011-06-25"
"27/06/2011","4.15","4.15","4.15","4.15","4.15","0.0000","      ","2011-06-27"
"28/06/2011","4.15","4.15","4.15","4.15","4.15","0.0000","      ","2011-06-28"
"29/06/2011","4.15","4.15","4.15","4.15","4.15","0.0000","      ","2011-06-29"
"30/06/2011","4.15","4.15","4.15","4.15","4.15","0.0000","      ","2011-06-30"
"01/07/2011","4.15","4.15","4.15","4.15","4.15","0.0000","      ","2011-07-01"
"02/07/2011","4.15","4.15","4.15","4.15","4.15","0.0000","      ","2011-07-02"
"04/07/2011","4.15","4.15","4.15","4.15","4.15","0.0000","      ","2011-07-04"
"05/07/2011","4.15","4.15","4.15","4.15","4.15","0.0000","      ","2011-07-05"
"06/07/2011","4.15","4.15","4.15","4.15","4.15","0.0000","      ","2011-07-06"
"07/07/2011","4.15","4.15","4.15","4.15","4.15","0.0000","      ","2011-07-07"
"08/07/2011","4.15","4.15","4.15","4.15","4.15","0.0000","      ","2011-07-08"
"09/07/2011","4.15","4.15","4.15","4.15","4.15","0.0000","      ","2011-07-09"
"11/07/2011","4.15","4.15","4.15","4.15","4.15","0.0000","      ","2011-07-11"
"12/07/2011","4.15","4.15","4.15","4.15","4.15","0.0000","      ","2011-07-12"
"13/07/2011","4.15","4.15","4.15","4.15","4.15","0.0000","      ","2011-07-13"
"14/07/2011","4.15","4.15","4.15","4.15","4.15","0.0000","      ","2011-07-14"
"15/07/2011","4.15","4.15","4.15","4.15","4.15","0.0000","      ","2011-07-15"
"16/07/2011","4.15","4.15","4.15","4.15","4.15","0.0000","      ","2011-07-16"
"18/07/2011","4.15","4.15","4.15","4.15","4.15","0.0000","      ","2011-07-18"
"19/07/2011","4.15","4.15","4.15","4.15","4.15","0.0000","      ","2011-07-19"
"20/07/2011","4.15","4.15","4.15","4.15","4.15","0.0000","      ","2011-07-20"
"21/07/2011","4.2","4.2","4.2","4.2","4.2","0.0000","      ","2011-07-21"
"22/07/2011","4.2","4.2","4.2","4.2","4.2","0.0000","      ","2011-07-22"
"25/07/2011","4.2","4.2","4.2","4.2","4.2","0.0000","      ","2011-07-25"
"26/07/2011","4.2","4.2","4.2","4.2","4.2","0.0000","      ","2011-07-26"
"27/07/2011","4.2","4.2","4.2","4.2","4.2","0.0000","      ","2011-07-27"
"28/07/2011","4.2","4.2","4.2","4.2","4.2","0.0000","      ","2011-07-28"
"29/07/2011","4.2","4.2","4.2","4.2","4.2","0.0000","      ","2011-07-29"
"01/08/2011","4.2","4.2","4.2","4.2","4.2","0.0000","      ","2011-08-01"
"02/08/2011","4.2","4.2","4.2","4.2","4.2","0.0000","      ","2011-08-02"
"03/08/2011","4.2","4.2","4.2","4.2","4.2","0.0000","      ","2011-08-03"
"04/08/2011","4.2","4.2","4.2","4.2","4.2","0.0000","      ","2011-08-04"
"05/08/2011","4.2","4.2","4.2","4.2","4.2","0.0000","      ","2011-08-05"
"06/08/2011","4.2","4.2","4.2","4.2","4.2","0.0000","      ","2011-08-06"
"08/08/2011","4.2","4.2","4.2","4.2","4.2","0.0000","      ","2011-08-08"
"09/08/2011","4.2","4.2","4.2","4.2","4.2","0.0000","      ","2011-08-09"
"10/08/2011","4.2","4.2","4.2","4.2","4.2","0.0000","      ","2011-08-10"
"11/08/2011","4.2","4.2","4.2","4.2","4.2","0.0000","      ","2011-08-11"
"12/08/2011","4.2","4.2","4.2","4.2","4.2","0.0000","      ","2011-08-12"
"13/08/2011","4.2","4.2","4.2","4.2","4.2","0.0000","      ","2011-08-13"
"15/08/2011","4.2","4.2","4.2","4.2","4.2","0.0000","      ","2011-08-15"
"16/08/2011","4.2","4.2","4.2","4.2","4.2","0.0000","      ","2011-08-16"
"17/08/2011","4.2","4.2","4.2","4.2","4.2","0.0000","      ","2011-08-17"
"18/08/2011","4.2","4.2","4.2","4.2","4.2","0.0000","      ","2011-08-18"
"19/08/2011","4.2","4.2","4.2","4.2","4.2","0.0000","      ","2011-08-19"
"23/08/2011","4.2","4.2","4.2","4.2","4.2","0.0000","      ","2011-08-23"
"24/08/2011","4.23","4.23","4.23","4.23","4.23","0.0000","      ","2011-08-24"
"25/08/2011","4.23","4.23","4.23","4.23","4.23","0.0000","      ","2011-08-25"
"26/08/2011","4.23","4.23","4.23","4.23","4.23","0.0000","      ","2011-08-26"
"27/08/2011","4.23","4.23","4.23","4.23","4.23","0.0000","      ","2011-08-27"
"29/08/2011","4.23","4.23","4.23","4.23","4.23","0.0000","      ","2011-08-29"
"30/08/2011","4.23","4.23","4.23","4.23","4.23","0.0000","      ","2011-08-30"
"31/08/2011","4.23","4.23","4.23","4.23","4.23","0.0000","      ","2011-08-31"
"01/09/2011","4.23","4.23","4.23","4.23","4.23","0.0000","      ","2011-09-01"
"02/09/2011","4.23","4.23","4.23","4.23","4.23","0.0000","      ","2011-09-02"
"03/09/2011","4.23","4.23","4.23","4.23","4.23","0.0000","      ","2011-09-03"
"05/09/2011","4.25","4.25","4.25","4.25","4.25","0.0000","      ","2011-09-05"
"06/09/2011","4.25","4.25","4.25","4.25","4.25","0.0000","      ","2011-09-06"
"07/09/2011","4.25","4.25","4.25","4.25","4.25","0.0000","      ","2011-09-07"
"08/09/2011","4.25","4.25","4.25","4.25","4.25","0.0000","      ","2011-09-08"
"09/09/2011","4.25","4.25","4.25","4.25","4.25","0.0000","      ","2011-09-09"
"10/09/2011","4.25","4.25","4.25","4.25","4.25","0.0000","      ","2011-09-10"
"12/09/2011","4.25","4.25","4.25","4.25","4.25","0.0000","      ","2011-09-12"
"13/09/2011","4.25","4.25","4.25","4.25","4.25","0.0000","      ","2011-09-13"
"14/09/2011","4.25","4.25","4.25","4.25","4.25","0.0000","      ","2011-09-14"
"15/09/2011","4.25","4.25","4.25","4.25","4.25","0.0000","      ","2011-09-15"
"16/09/2011","4.25","4.25","4.25","4.25","4.25","0.0000","      ","2011-09-16"
"17/09/2011","4.25","4.25","4.25","4.25","4.25","0.0000","      ","2011-09-17"
"19/09/2011","4.25","4.25","4.25","4.25","4.25","0.0000","      ","2011-09-19"
"20/09/2011","4.25","4.25","4.25","4.25","4.25","0.0000","      ","2011-09-20"
"21/09/2011","4.25","4.25","4.25","4.25","4.25","0.0000","      ","2011-09-21"
"22/09/2011","4.25","4.25","4.25","4.25","4.25","0.0000","      ","2011-09-22"
"23/09/2011","4.25","4.25","4.25","4.25","4.25","0.0000","      ","2011-09-23"
"24/09/2011","4.25","4.25","4.25","4.25","4.25","0.0000","      ","2011-09-24"
"26/09/2011","4.25","4.25","4.25","4.25","4.25","0.0000","      ","2011-09-26"
"27/09/2011","4.25","4.25","4.25","4.25","4.25","0.0000","      ","2011-09-27"
"28/09/2011","4.25","4.25","4.25","4.25","4.25","0.0000","      ","2011-09-28"
"29/09/2011","4.25","4.25","4.25","4.25","4.25","0.0000","      ","2011-09-29"
"30/09/2011","4.25","4.25","4.25","4.25","4.25","0.0000","      ","2011-09-30"
"01/10/2011","4.25","4.25","4.25","4.25","4.25","0.0000","      ","2011-10-01"
"03/10/2011","4.25","4.25","4.25","4.25","4.25","0.0000","      ","2011-10-03"
"04/10/2011","4.25","4.25","4.25","4.25","4.25","0.0000","      ","2011-10-04"
"05/10/2011","4.25","4.25","4.25","4.25","4.25","0.0000","      ","2011-10-05"
"06/10/2011","4.25","4.25","4.25","4.25","4.25","0.0000","      ","2011-10-06"
"07/10/2011","4.25","4.25","4.25","4.25","4.25","0.0000","      ","2011-10-07"
"08/10/2011","4.25","4.25","4.25","4.25","4.25","0.0000","      ","2011-10-08"
"11/10/2011","4.25","4.25","4.25","4.25","4.25","0.0000","      ","2011-10-11"
"12/10/2011","4.25","4.25","4.25","4.25","4.25","0.0000","      ","2011-10-12"
"13/10/2011","4.25","4.25","4.25","4.25","4.25","0.0000","      ","2011-10-13"
"14/10/2011","4.25","4.25","4.25","4.25","4.25","0.0000","      ","2011-10-14"
"17/10/2011","4.25","4.25","4.25","4.25","4.25","0.0000","      ","2011-10-17"
"18/10/2011","4.25","4.25","4.25","4.25","4.25","0.0000","      ","2011-10-18"
"19/10/2011","4.25","4.25","4.25","4.25","4.25","0.0000","      ","2011-10-19"
"20/10/2011","4.25","4.25","4.25","4.25","4.25","0.0000","      ","2011-10-20"
"21/10/2011","4.25","4.25","4.25","4.25","4.25","0.0000","      ","2011-10-21"
"24/10/2011","4.26","4.26","4.26","4.26","4.26","0.0000","      ","2011-10-24"
"25/10/2011","4.26","4.26","4.26","4.26","4.26","0.0000","      ","2011-10-25"
"26/10/2011","4.26","4.26","4.26","4.26","4.26","0.0000","      ","2011-10-26"
"27/10/2011","4.26","4.26","4.26","4.26","4.26","0.0000","      ","2011-10-27"
"28/10/2011","4.26","4.26","4.26","4.26","4.26","0.0000","      ","2011-10-28"
"31/10/2011","4.3","4.3","4.3","4.3","4.3","0.0000","      ","2011-10-31"
"01/11/2011","4.3","4.3","4.3","4.3","4.3","0.0000","      ","2011-11-01"
"02/11/2011","4.4","4.4","4.4","4.4","4.4","0.0000","      ","2011-11-02"
"03/11/2011","4.4","4.4","4.4","4.4","4.4","0.0000","      ","2011-11-03"
"04/11/2011","4.4","4.4","4.4","4.4","4.4","0.0000","      ","2011-11-04"
"07/11/2011","4.4","4.4","4.4","4.4","4.4","0.0000","      ","2011-11-07"
"08/11/2011","4.4","4.4","4.4","4.4","4.4","0.0000","      ","2011-11-08"
"09/11/2011","4.4","4.4","4.4","4.4","4.4","0.0000","      ","2011-11-09"
"10/11/2011","4.4","4.4","4.4","4.4","4.4","0.0000","      ","2011-11-10"
"11/11/2011","4.4","4.4","4.4","4.4","4.4","0.0000","      ","2011-11-11"
"12/11/2011","4.4","4.4","4.4","4.4","4.4","0.0000","      ","2011-11-12"
"14/11/2011","4.4","4.4","4.4","4.4","4.4","0.0000","      ","2011-11-14"
"15/11/2011","4.4","4.4","4.4","4.4","4.4","0.0000","      ","2011-11-15"
"16/11/2011","4.4","4.4","4.4","4.4","4.4","0.0000","      ","2011-11-16"
"17/11/2011","4.4","4.4","4.4","4.4","4.4","0.0000","      ","2011-11-17"
"18/11/2011","4.4","4.4","4.4","4.4","4.4","0.0000","      ","2011-11-18"
"21/11/2011","4.4","4.4","4.4","4.4","4.4","0.0000","      ","2011-11-21"
"22/11/2011","4.4","4.4","4.4","4.4","4.4","0.0000","      ","2011-11-22"
"23/11/2011","4.4","4.4","4.4","4.4","4.4","0.0000","      ","2011-11-23"
"24/11/2011","4.4","4.4","4.4","4.4","4.4","0.0000","      ","2011-11-24"
"25/11/2011","4.4","4.4","4.4","4.4","4.4","0.0000","      ","2011-11-25"
"29/11/2011","4.4","4.4","4.4","4.4","4.4","0.0000","      ","2011-11-29"
"30/11/2011","4.4","4.4","4.4","4.4","4.4","0.0000","      ","2011-11-30"
"01/12/2011","4.4","4.4","4.4","4.4","4.4","0.0000","      ","2011-12-01"
"02/12/2011","4.4","4.4","4.4","4.4","4.4","0.0000","      ","2011-12-02"
"05/12/2011","4.4","4.4","4.4","4.4","4.4","0.0000","      ","2011-12-05"
"06/12/2011","4.4","4.4","4.4","4.4","4.4","0.0000","      ","2011-12-06"
"07/12/2011","4.4","4.4","4.4","4.4","4.4","0.0000","      ","2011-12-07"
"12/12/2011","4.4","4.4","4.4","4.4","4.4","0.0000","      ","2011-12-12"
"13/12/2011","4.4","4.4","4.4","4.4","4.4","0.0000","      ","2011-12-13"
"14/12/2011","4.4","4.4","4.4","4.4","4.4","0.0000","      ","2011-12-14"
"15/12/2011","4.4","4.4","4.4","4.4","4.4","0.0000","      ","2011-12-15"
"16/12/2011","4.4","4.4","4.4","4.4","4.4","0.0000","      ","2011-12-16"
"19/12/2011","4.4","4.4","4.4","4.4","4.4","0.0000","      ","2011-12-19"
"20/12/2011","4.4","4.4","4.4","4.4","4.4","0.0000","      ","2011-12-20"
"21/12/2011","4.4","4.4","4.4","4.4","4.4","0.0000","      ","2011-12-21"
"22/12/2011","4.4","4.4","4.4","4.4","4.4","0.0000","      ","2011-12-22"
"23/12/2011","4.4","4.4","4.4","4.4","4.4","0.0000","      ","2011-12-23"
"26/12/2011","4.4","4.4","4.4","4.4","4.4","0.0000","      ","2011-12-26"
"27/12/2011","4.4","4.4","4.4","4.4","4.4","0.0000","      ","2011-12-27"
"28/12/2011","4.4","4.4","4.4","4.4","4.4","0.0000","      ","2011-12-28"
"29/12/2011","4.4","4.4","4.4","4.4","4.4","0.0000","      ","2011-12-29"
"30/12/2011","4.4","4.4","4.4","4.4","4.4","0.0000","      ","2011-12-30"
"31/12/2011","4.4","4.4","4.4","4.4","4.4","0.0000","      ","2011-12-31"
"02/01/2012","4.4","4.4","4.4","4.4","4.4","0.0000","      ","2012-01-02"
"03/01/2012","4.4","4.4","4.4","4.4","4.4","0.0000","      ","2012-01-03"
"04/01/2012","4.4","4.4","4.4","4.4","4.4","0.0000","      ","2012-01-04"
"05/01/2012","4.4","4.4","4.4","4.4","4.4","0.0000","      ","2012-01-05"
"06/01/2012","4.4","4.4","4.4","4.4","4.4","0.0000","      ","2012-01-06"
"09/01/2012","4.4","4.4","4.4","4.4","4.4","0.0000","      ","2012-01-09"
"10/01/2012","4.4","4.4","4.4","4.4","4.4","0.0000","      ","2012-01-10"
"11/01/2012","4.4","4.4","4.4","4.4","4.4","0.0000","      ","2012-01-11"
"12/01/2012","4.4","4.4","4.4","4.4","4.4","0.0000","      ","2012-01-12"
"13/01/2012","4.4","4.4","4.4","4.4","4.4","0.0000","      ","2012-01-13"
"14/01/2012","4.4","4.4","4.4","4.4","4.4","0.0000","      ","2012-01-14"
"16/01/2012","4.4","4.4","4.4","4.4","4.4","0.0000","      ","2012-01-16"
"17/01/2012","4.4","4.4","4.4","4.4","4.4","0.0000","      ","2012-01-17"
"18/01/2012","4.4","4.4","4.4","4.4","4.4","0.0000","      ","2012-01-18"
"19/01/2012","4.4","4.4","4.4","4.4","4.4","0.0000","      ","2012-01-19"
"20/01/2012","4.4","4.4","4.4","4.4","4.4","0.0000","      ","2012-01-20"
"23/01/2012","4.4","4.4","4.4","4.4","4.4","0.0000","      ","2012-01-23"
"24/01/2012","4.4","4.4","4.4","4.4","4.4","0.0000","      ","2012-01-24"
"25/01/2012","4.4","4.4","4.4","4.4","4.4","0.0000","      ","2012-01-25"
"26/01/2012","4.4","4.4","4.4","4.4","4.4","0.0000","      ","2012-01-26"
"27/01/2012","4.4","4.4","4.4","4.4","4.4","0.0000","      ","2012-01-27"
"28/01/2012","4.4","4.4","4.4","4.4","4.4","0.0000","      ","2012-01-28"
"30/01/2012","4.4","4.4","4.4","4.4","4.4","0.0000","      ","2012-01-30"
"31/01/2012","4.4","4.4","4.4","4.4","4.4","0.0000","      ","2012-01-31"
"01/02/2012","4.4","4.4","4.4","4.4","4.4","0.0000","      ","2012-02-01"
"02/02/2012","4.4","4.4","4.4","4.4","4.4","0.0000","      ","2012-02-02"
"03/02/2012","4.4","4.4","4.4","4.4","4.4","0.0000","      ","2012-02-03"
"06/02/2012","4.4","4.4","4.4","4.4","4.4","0.0000","      ","2012-02-06"
"07/02/2012","4.4","4.4","4.4","4.4","4.4","0.0000","      ","2012-02-07"
"08/02/2012","4.4","4.4","4.4","4.4","4.4","0.0000","      ","2012-02-08"
"09/02/2012","4.4","4.4","4.4","4.4","4.4","0.0000","      ","2012-02-09"
"10/02/2012","4.4","4.4","4.4","4.4","4.4","0.0000","      ","2012-02-10"
"13/02/2012","4.4","4.4","4.4","4.4","4.4","0.0000","      ","2012-02-13"
"14/02/2012","4.4","4.4","4.4","4.4","4.4","0.0000","      ","2012-02-14"
"15/02/2012","4.4","4.4","4.4","4.4","4.4","0.0000","      ","2012-02-15"
"16/02/2012","4.4","4.4","4.4","4.4","4.4","0.0000","      ","2012-02-16"
"17/02/2012","4.4","4.4","4.4","4.4","4.4","0.0000","      ","2012-02-17"
"18/02/2012","4.4","4.4","4.4","4.4","4.4","0.0000","      ","2012-02-18"
"22/02/2012","4.4","4.4","4.4","4.4","4.4","0.0000","      ","2012-02-22"
"23/02/2012","4.4","4.4","4.4","4.4","4.4","0.0000","      ","2012-02-23"
"24/02/2012","4.4","4.4","4.4","4.4","4.4","0.0000","      ","2012-02-24"
"28/02/2012","4.4","4.4","4.4","4.4","4.4","0.0000","      ","2012-02-28"
